nbhd_code,PM25_1998,PM25_1999,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,PM25_2013,PM25_2014,PM25_2015,PMTREND
atlanta_117,18.86266531,16.33570702,14.33570702,13.05696846,15.22685656,13.33570702,14,15,14,14,9.118006104,9.335707019,10.33570702,11.1180061,9.805696846,9.805696846,9.335707019,10,-4.636393509
atlanta_019,19.48668107,16.65298776,14.63282937,13.15190785,15.48668107,13.61267099,14.15190785,15.15190785,14.13174946,14.15190785,9.303095752,9.612670986,10.61267099,11.30309575,10,9.953923686,9.486681066,10,-4.779563147
atlanta_004,20.71510297,17.88844394,15.71510297,14.01372998,16.63100686,14.71510297,14.82951945,15.82951945,14.78375286,14.82951945,9.883867277,10.09782609,11.09782609,12.01144165,10.27574371,10.27574371,10.09782609,10.60125858,-5.252536878
atlanta_111,20.34754797,17.53411514,15.53411514,13.84754797,16.53411514,14.53411514,14.72921109,15.72921109,14.72921109,14.72921109,10,10.03411514,11.03411514,12,10.0554371,10.0554371,10.03411514,10.53411514,-5.141739334
atlanta_011,20.44413408,17.55586592,15.38826816,14.07821229,16.38826816,14.38826816,15,16,15,15,10,10,11.05586592,12,10.07821229,10.07821229,10,10.38826816,-5.192359803
atlanta_102,20.19958234,17.59278043,15.32547733,13.89439141,16.29325776,14.36127685,14.73150358,15.69242243,14.60560859,14.73150358,9.787291169,10.01431981,11.10113365,11.75298329,10.17124105,10.17124105,10.10113365,10.38365155,-5.078061311
atlanta_100,20.21384425,17.33096415,15.10197775,13.81798517,16.10197775,14.09579728,14.49196539,15.39245983,14.21631644,14.39245983,9.88566131,9.88566131,10.93850433,11.81798517,10,9.99381953,9.938504326,10.15729295,-5.059699893
atlanta_119,19.66032271,16.98676045,14.79064957,13.5465453,15.66032271,13.79064957,14.07571369,15.07571369,14.00330989,14.07571369,9.645428217,9.685146876,10.79064957,11.5465453,10,10,9.765825403,10,-4.85062165
atlanta_130,19.57413793,17,15,13.22586207,15.57413793,13.60862069,14,15,14,14,9.431034483,9.60862069,10.60862069,11.40344828,10,10,9.431034483,10,-4.891427351
atlanta_002,19.91869919,16.91869919,14.91869919,13.53252033,15.91869919,13.91869919,14,15,14,14,9.532520325,9.918699187,10.91869919,11.53252033,10,9.93495935,9.532520325,10,-4.957084248
atlanta_003,19.61231884,16.61231884,14.85688406,13,15.61231884,13.85688406,14,15,14,14,9.072463768,9.856884058,10.85688406,11.07246377,10,9.856884058,9.072463768,10,-4.900558621
atlanta_127,19.57552083,16.5859375,14.62239583,13.33203125,15.57552083,13.70052083,14,15,14,14.33203125,9.533854167,9.622395833,10.62239583,11.53385417,10,9.850260417,9.533854167,10,-4.77947895
atlanta_128,19,16.16425121,14.16425121,13,15,13.59661836,14,15,14,14,9,9.164251208,10.16425121,11,10,9.596618357,9,10,-4.696060983
atlanta_133,18.8033241,15.8033241,14.033241,13,15,13.07756233,13.8033241,14.8033241,13.8033241,14,9,9.033240997,10.033241,11,9.8033241,9.529085873,9,9.8033241,-4.614461035
atlanta_132,18.56842105,15.9037594,14,13,15,13,13.56842105,14.56842105,13.41353383,14,9,9,10,11,9.413533835,9.042105263,9,9.413533835,-4.737400777
atlanta_131,18.87213997,15.83983849,14.10632571,13,15,13.10632571,13.83983849,14.83983849,13.67967699,14,9,9.106325707,10.13862719,11,9.679676985,9.257065949,9,9.449528937,-4.747023127
atlanta_099,19.61027668,16.61027668,14.61027668,13.26086957,15.61027668,13.43399209,14,15,14,14,9.260869565,9.61027668,10.61343874,11.26086957,10,9.987351779,9.591304348,10,-4.774834085
atlanta_124,19.52368648,16.77002584,14.78725237,13.52368648,15.52368648,13.78725237,14,15,14,14.28079242,9.523686477,9.787252369,10.95521102,11.60206718,10,10,9.523686477,10,-4.78765059
atlanta_088,19.22109533,16.56795132,14.60851927,13.22109533,15.56389452,13.60851927,14,15,14,14.13691684,9.563894523,9.60851927,10.60851927,11.56795132,10,10,9.563894523,10,-4.66722976
atlanta_021,20,17,15,14,16,14,14,15,14,14.37401575,10,10,11,12,10,10,10,10,-4.90842089
atlanta_022,18.70459519,16.27789934,14.27789934,13,15,13.70459519,13.70459519,15,14,14,9,9.277899344,10.27789934,11,9.704595186,9.704595186,9,10,-4.674606455
atlanta_080,18.36163522,16,14,13,15,13,13.36163522,15,14,14,9,9,10,11,9.36163522,9,9,10,-4.633415763
atlanta_023,18.61013986,16.02797203,14.02797203,13,15,13.40909091,13.43706294,15,14,14,9,9.006993007,10.02797203,11,9.61013986,9.208041958,9,10,-4.660038105
atlanta_098,19.28060453,16.18035264,14.18035264,13,15.18035264,13,14,14.88765743,13.88765743,14,9,9.180352645,10.4070529,11,9.887657431,9.845843829,9.028211587,9.845843829,-4.702581016
atlanta_134,20.05152979,17.04830918,15,13.2826087,16,14,14.04830918,15.04830918,14,14.04830918,9.282608696,10,11,11.2826087,10,10,10,10,-4.939692463
atlanta_113,19.06965174,16.41956882,14.06965174,13,15.06965174,13.06965174,14,15,14,14,9,9.069651741,10.06965174,11,10,10,9.069651741,10,-4.650329364
atlanta_032,18.23381064,15.3408848,14.07629835,13.15622996,15.46591152,13.36653131,13.93353281,14.78649284,14.13250695,14.13678136,9.132506946,9.244069246,10.24406925,11.13250695,9.244069246,9.25496901,9.244069246,9.682838213,-4.579903927
atlanta_057,17.88100793,15.31964536,14,13,15.02613159,13.02613159,13.81241251,14.57722818,14,14,9,9,10,11,9,9,9,9.228184788,-4.634721634
atlanta_062,20.23559446,17.24434719,15.22392414,14.13129103,16.34500365,14.34500365,14.59153902,15.50182349,14.77753465,14.77753465,9.777534646,10.10430343,11.34500365,11.77753465,10.34500365,10.10430343,10.03792852,10.35375638,-5.015562676
atlanta_071,18.84960798,16.19244476,14.28866714,13.28866714,15.65716322,13.65716322,14.19244476,14.92373485,14.19244476,14.19244476,9.288667142,9.657163222,10.65716322,11.28866714,9.657163222,9.657163222,9.657163222,9.665716322,-4.687405065
atlanta_058,19.10559796,16.32315522,14.46946565,13.32315522,15.77735369,14,14,15,14.09033079,14.34351145,9.323155216,10,10.77735369,11.32315522,10,9.838422392,9.469465649,10,-4.682997345
atlanta_059,19.77001704,16.77001704,14.78364566,13.77001704,15.78364566,14,14,15,14.64906303,14.77001704,9.770017036,10,10.78364566,11.77001704,10,9.783645656,9.783645656,10,-4.866482774
atlanta_047,18.31188725,15.71446078,14.23406863,13.20710784,15.31188725,13.48529412,14,14.72181373,14,14.21691176,9.050857843,9.311887255,10.31188725,11.05085784,9.485294118,9.311887255,9.465686275,9.692401961,-4.602588325
atlanta_042,17.52380952,15.00442968,13.72646733,12.72646733,15,13.00442968,13.40531561,14.12292359,14,14,9,9,10,11,9.004429679,9,9.004429679,9.105204873,-4.436833076
atlanta_033,17.10894942,14.71335927,13.49351492,12.64332036,14.83463035,12.87354086,13.23540856,14.21206226,13.83463035,13.87354086,8.83463035,9.038910506,10.03891051,10.83463035,9.038910506,9,9.038910506,9.212062257,-4.234739974
atlanta_043,17.12345679,15,13.30452675,12.35390947,15,13,13.12345679,14.12345679,14,14,9,9,10,11,9,9,9,9,-4.271808789
atlanta_044,17.93742802,15.27984645,13.90057582,12.90057582,15.15892514,13.36698656,13.66525912,14.66525912,14,14.356238,9,9.356238004,10.356238,11,9.366986564,9.340882917,9.356238004,9.665259117,-4.378913299
atlanta_031,18.37033493,15.15598086,14.04665072,13.1,15.18181818,13.32368421,13.70550239,14.70550239,14.15909091,14.32368421,9.1,9.21507177,10.32464115,11.04665072,9.323684211,9.293301435,9.323684211,9.69784689,-4.494980767
atlanta_017,18.0463097,15.0463097,14,13,15.04341534,13.0463097,13.95947902,15,14,14.0463097,9,9.046309696,10.0463097,11,9.046309696,9.04341534,9.046309696,9.870477569,-4.508004285
atlanta_015,18.70947867,15.72654028,14.47345972,13.68672986,15.70379147,13.72843602,14,15,14.68672986,14.76966825,9.363981043,9.728436019,10.76966825,11.12227488,9.728436019,9.728436019,9.726540284,9.979146919,-4.57967123
atlanta_046,18.49754574,15.82418563,14.39803659,13.18830879,15.46541722,13.58099063,13.77643909,14.77643909,14.25568942,14.45470772,9.255689424,9.465417224,10.46541722,11.25568942,9.580990629,9.465417224,9.465417224,9.696564034,-4.606993506
atlanta_076,19.54121864,16.61290323,14.7562724,13.64157706,15.7562724,13.97132616,14,15,14.64157706,14.7562724,9.641577061,9.899641577,10.89964158,11.64157706,9.971326165,9.899641577,9.756272401,10,-4.783855063
atlanta_016,18.56712329,15.56712329,14.12054795,13.12054795,15.12054795,13.56712329,14,15,14.12054795,14.56712329,9.120547945,9.567123288,11,11.12054795,10,10,9.120547945,10,-4.371092924
newyork_021,10.83732246,9.097054182,9.810099947,10.88703314,11.36954235,12.23329826,11.27630195,11.22908995,10.71475539,10.73684903,8.70594424,8.70120989,7.726328248,9.480668069,8.535113098,7.934771173,7.979352972,9.480668069,-1.641388026
newyork_055,15.28844159,13.60095455,12.77879228,13.70637062,14.26146503,14.78356505,13.81884208,13.79352563,13.48744553,12.51379954,10.7061631,10.30649512,9.568790205,11.71238846,10.23324341,9.817597012,9.492633326,11.38742478,-3.012225215
newyork_032,9.884201704,8.927364157,8.934208688,9.991758626,10.12040788,11.10574103,10.61489035,10.46207571,10.29152116,9.572146948,7.782930577,7.684453136,7.243609443,8.593798016,7.572007264,7.289705266,7.215113843,8.520743121,-1.661937726
newyork_039,12.33102876,10.78512168,10.42533186,11.5835177,12.02793142,13.00857301,12.03844027,11.98783186,11.48451327,11.0318031,8.963495575,8.842367257,8.316095133,10.01327434,8.797289823,8.342367257,8.126659292,9.605641593,-2.274725563
newyork_041,10.06506205,8.910868748,9.111320045,9.992854457,10.17111696,11.2625047,10.42986085,10.28770214,10.26100038,9.814591952,7.910492666,7.874764949,7.197818729,8.778864235,7.588567131,7.197818729,7.197818729,8.286197819,-1.739893835
newyork_040,15.975,13.54783951,12.98796296,14.08734568,14.69290123,15.53209877,14.05895062,14.44012346,13.86759259,13.05308642,11.00432099,10.85185185,10.25,12.0962963,10.84320988,10.25,10.09753086,11.7632716,-2.911605449
newyork_038,17.10011779,15.05810758,14.05810758,15.22065175,15.52021987,16.22065175,15.22065175,15.22065175,14.49548488,13.6046329,11.50804868,11.50804868,10.55005889,12.55005889,11.31723596,10.75461327,10.50804868,12.31723596,-3.430961297
newyork_037,18.7333823,16.21446934,14.96878443,16.38266618,16.9309585,17.4091076,16.02607418,16.4047007,15.41204554,14.73228057,12.41204554,12.39147999,11.5699596,13.65773044,12.1634227,11.67682703,11.41645244,13.39147999,-3.644515038
newyork_036,20.07789855,17.23188406,15.85929952,17.06853865,17.90368357,18.31008454,16.57427536,17.18146135,16.12137681,15.57427536,13.02536232,12.79317633,11.94836957,14.23309179,12.63073671,12.12137681,11.94716184,13.94716184,-4.028796682
newyork_035,17.90816044,15.42240664,14.30650069,15.58782849,16.22793914,16.82130014,15.55159059,15.76514523,15.01881051,14.33112033,12.10069156,11.88741355,11.1275242,13.13195021,11.6033195,11.29488243,11.1275242,12.91258645,-3.406098029
newyork_022,13.60164699,11.56483778,11.56781427,12.81317591,13.34715746,14.09534676,12.79273737,12.88352019,12.29496974,12.05089791,9.923206667,9.78946324,8.825677151,10.92241294,9.628236928,9.132751265,9.103085624,10.8639746,-2.404629843
newyork_023,14.91271612,12.52137944,12.29522216,13.47806284,14.23917085,14.80117122,13.44329801,13.59881019,12.92275516,12.61953895,10.5273285,10.25692508,9.362985685,11.50436884,10.09193159,9.581706637,9.581706637,11.47183491,-2.71664872
newyork_020,15.93953804,13.86922554,12.94735054,14.66949728,14.88247283,15.6939538,14.56012228,14.87432065,13.9310462,13.4127038,11.06351902,11.00815217,10.25305707,12.1015625,10.92425272,10.75475543,10.26256793,12.00815217,-2.925282956
newyork_017,15.31655481,13.40082028,12.86651752,14.40529456,14.86651752,15.31357196,14.34750186,14.80126771,13.80126771,13.25988069,10.99552573,10.96457867,10.34899329,12.25988069,10.87248322,10.50037286,10.34899329,11.96457867,-2.677676116
newyork_016,14.46217879,12.8776692,12.17987695,13.93087224,14.29352153,14.58487152,13.8776692,14.17987695,13.10785378,12.8747738,10.78248281,10.59934853,9.923633731,11.8747738,10.17987695,10.01447702,10.0028954,11.41476656,-2.534086915
newyork_015,15.01984664,13.04691024,12.75687866,14.26612539,14.99458728,14.99458728,14.02345512,14.75687866,13.54397835,13,10.99458728,10.99458728,10,12,10.75687866,10.24086604,10,11.99458728,-2.655640134
newyork_014,12.4242164,11.16573637,10.9531988,12.50665522,12.91756119,13.11421211,12.50150279,12.9531988,11.9531988,11.65221125,9.606268785,9.60455131,8.871189352,10.67797338,9.366680979,9.287247746,9.165306999,10.60455131,-1.979585264
newyork_042,14.58865697,12.98397639,12.3582121,14.03099304,14.59034366,14.57685009,13.8707569,14.34071263,13.13493569,12.84039637,10.64642631,10.70356315,9.945393211,11.90343664,10.41113219,10.02024035,9.90512334,11.75395319,-2.563473586
newyork_050,15.22271076,13.30720703,12.56069585,14.24259224,14.98776525,15.02121965,14.04090996,14.3582489,13.40393806,12.99388262,10.95584018,10.95660486,10,12.02733703,10.39093864,10.04090996,10,11.91397438,-2.774130327
newyork_018,15.3343949,13.42515924,12.76380042,14.42515924,14.76380042,15.07590234,14.41454352,14.72983015,13.72983015,13.15605096,11,10.90923567,10.02972399,12.15605096,10.76380042,10.42515924,10.02972399,11.76380042,-2.790420224
newyork_024,15.99439462,13.99439462,13,14.83267937,15.14293722,15.59052691,14.59501121,14.99439462,13.99439462,13.43525785,11,11,10.09697309,12.45207399,10.99439462,10.59052691,10,12,-3.039782588
newyork_025,14.88092016,13.1826793,12.54036987,13.94767704,14.23500226,14.82904826,13.85972034,14.0338295,13.42715381,12.7609382,10.76815516,10.61208841,9.768155165,11.7609382,10.45963013,9.859720343,9.768155165,11.58863329,-2.732692726
newyork_019,15.70730479,13.70730479,12.8836272,14.66347607,14.70730479,15.41612091,14.41612091,14.70730479,13.8836272,13.18438287,11,11,10.18236776,12.0720403,10.8836272,10.45793451,10.18236776,11.90176322,-2.888916619
newyork_027,16.24609084,14.10982874,13.15115413,14.94229337,15.10982874,15.94229337,14.94229337,15.09493671,14.10982874,13.48734177,11.10982874,11.01489203,10.33618764,12.27848101,11,10.84735666,10.2740134,12.10982874,-3.07644961
newyork_028,16.70120414,14.46037525,13.68132176,14.95435452,15.29655559,15.99103892,14.95435452,14.99103892,14.22514702,13.91879025,11.56986838,11.10025203,10.68132176,12.67460095,11.02212265,10.95435452,10.67460095,12.21842621,-3.119762195
newyork_029,15.44061697,13.66118252,12.88997429,14.62056555,14.69820051,15.42827763,14.49357326,14.62056555,13.73881748,13.25449871,11.00462725,10.73881748,10.32750643,11.8940874,10.73881748,10.53419023,10.11053985,11.73881748,-2.89538681
newyork_034,14.84307065,13.15421196,12.49456522,13.77581522,14.11345109,14.77581522,13.91915761,13.91915761,13.37567935,12.65421196,10.62160326,10.31589674,9.805706522,11.65421196,10.31589674,10.07065217,9.805706522,11.48641304,-2.708101978
newyork_033,9.530337079,8.651685393,8.852059925,10.01573034,10.04531835,11.03820225,10.54644195,10.39438202,10.11910112,9.777902622,7.928464419,7.880898876,7.379026217,8.813483146,7.642322097,7.447191011,7.319101124,8.601872659,-1.423228705
newyork_026,15.79361914,13.87088734,12.99202393,14.46011964,14.96610169,15.43220339,14.45613161,14.82153539,13.97008973,13.00797607,10.99202393,10.97208375,10.03190429,11.98803589,10.97008973,10.40677966,10.01595214,11.97208375,-2.985182739
newyork_030,10.1307578,9.383358098,9.594848935,10.63397722,10.69093611,11.59484894,10.86478455,10.83308569,10.57107479,9.918276374,8.295195641,8.409608717,7.689450223,9.050520059,8.153046062,7.809806835,7.809806835,8.965824666,-1.615550108
newyork_051,14.5808514,12.96834555,12.19117418,13.96647435,14.23389989,14.47777951,13.86652113,14.00623733,13.07141743,12.53485108,10.4238266,10.31638859,9.724309995,11.61437705,10.10182442,9.946047092,9.866521129,11.50693903,-2.64567731
newyork_031,9.566972119,8.780269058,8.988886723,10.07662312,10.23435368,11.14427764,10.72099825,10.60694092,10.32286996,9.798596218,7.97328914,7.83193605,7.523688828,8.913628388,7.73425619,7.556443751,7.526028466,8.740300253,-1.417502733
newyork_054,14.26425821,12.7955254,12.271777,13.32587566,13.86924629,14.32587566,13.6196589,13.53933615,13.12873648,12.33907941,10.40858243,10.26407482,9.506510178,11.37557308,10.1309371,9.607372089,9.506510178,11.29745094,-2.607750215
newyork_052,15.14444713,13.47616743,12.68134527,14.0800871,14.60029035,14.90854101,14.08105492,14.18122429,13.58407936,12.94023712,10.94023712,10.80425841,9.955722236,11.94023712,10.5204452,9.9951609,9.955722236,11.94023712,-2.752484031
newyork_049,14.93297697,13,12.51110197,14,14.61266447,14.69284539,14,14,13.19161184,12.9296875,10.69407895,10.69407895,9.932976974,11.93297697,10,10,9.973684211,11.9296875,-2.654701162
newyork_048,14.51298895,12.89877575,12.00477755,13.80352344,14.08987758,14.1669155,13.80352344,14,13.00477755,12.30486712,10.18542849,10.20662884,9.647954613,11.64795461,10,9.994028068,9.670349358,11.27769483,-2.633054984
newyork_043,14.66826923,13,12.11658654,14,14.77548077,14.66826923,14,14.11658654,13,12.87572115,10.55793269,10.78100962,10,12,10.11658654,10,10,11.87572115,-2.551691375
newyork_044,13.26187783,11.82569759,11.33587858,12.96578054,13.43759427,13.48793363,12.92901584,13.3002451,12.34521116,11.65422323,9.620380845,9.669211916,8.880656109,10.85850302,9.467665913,9.147153092,8.983503017,10.89677602,-2.407272506
newyork_045,12.67883481,11.37573746,10.91482301,12.45009833,12.8726647,13.0817355,12.58235005,12.65093412,12.05530973,11.32927729,9.280850541,9.35385939,8.450712881,10.51192232,9.088126844,8.771878073,8.719026549,10.57411504,-2.281872513
newyork_047,14.72678269,13.09764362,12.57153858,13.90328046,14.45679963,14.68566148,13.91313722,13.95887879,13.45679963,12.68750963,10.7230864,10.51871246,9.8102572,11.86292931,10.02803019,9.913137225,9.891729555,11.82365625,-2.678537511
newyork_053,15.31337252,13.6310311,12.90117561,14.18062699,14.72263042,14.94109723,14.30541269,14.26438893,13.80798433,12.89725692,10.96301739,10.7850845,9.940607397,11.9406074,10.59931423,10.05657605,9.979059515,11.93766838,-2.858605756
newyork_046,14.83712582,13.27201668,12.58427422,13.78119391,14.19964102,14.5715361,13.9339355,13.93283539,13.42441086,12.48642233,10.65630247,10.32644317,9.629552429,11.66904059,10.17468589,9.846332002,9.667998379,11.64964391,-2.783143886
newyork_003,10.23825065,9.402523934,9.439947781,11.22802437,11.19908616,11.34399478,11.1797215,11.32245431,10.47302002,9.938207137,8.351174935,8.41797215,7.44821584,9.282637076,8.151218451,7.962576153,7.9654047,9.307876414,-1.632608244
newyork_009,11.42619276,10.5193724,10.35606788,12.01152738,12.24623759,12.27441563,12.01152738,12.27441563,11.42106948,10.72974704,9.024335575,9.024335575,8.495036824,10.32020493,8.92987512,8.631444124,8.631444124,10.32020493,-1.781284501
newyork_004,6.824097611,6.775800712,7.263853584,8.668530757,8.524656838,9.263853584,8.90747331,9.263853584,8.54956787,8.227249619,6.788510422,6.7763091,6.108286731,7.537366548,6.7763091,6.537366548,6.512963904,7.687341129,-0.711093203
newyork_002,11.29578217,10.1566115,10.18401851,11.78323545,11.89250756,12.1500267,11.66417512,12.17405232,11.02242392,10.65136145,9.002491547,8.898380495,7.898380495,9.798006763,8.87791422,8.742124933,8.426944296,9.884499021,-1.785002272
newyork_001,14.9247557,13.08925081,12.87296417,14.21270358,14.64462541,14.61368078,13.97915309,14.87296417,13.10390879,12.87296417,10.97915309,10.89609121,10,11.97915309,10.77980456,10.53713355,10.05179153,12,-2.549258276
newyork_006,13.8940587,12.34144596,12.02576951,13.52111668,14.00572656,14.02576951,13.2591267,14.02576951,12.7809592,12.1567645,10.45311382,10.27916965,9.415891195,11.27916965,10.1567645,10.1567645,9.757337151,11.49821045,-2.31007326
newyork_005,11.06710875,10.28594164,10.29442971,11.83395225,11.95543767,12.22679045,11.63633952,12.22679045,11.30397878,10.84748011,9.067374005,9.046153846,8.245888594,10.00079576,8.925729443,8.86127321,8.657824934,10.06843501,-1.654947947
newyork_007,14.99385561,13.02764977,12.82258065,14.17434716,14.82258065,14.82258065,13.84101382,14.82258065,13.58678955,12.83486943,10.98771121,10.84101382,9.987711214,11.84101382,10.83486943,10.64823349,10.17434716,12.01228879,-2.543051178
newyork_011,14.04796919,12.67121849,12.30042017,13.82212885,14.10994398,14.17507003,13.53746499,14.17927171,13.0017507,12.48039216,10.72584034,10.59173669,9.767507003,11.59173669,10.30182073,10.21253501,9.868697479,11.63480392,-2.353504872
newyork_008,10.33178654,9.786542923,9.46287703,11.00116009,11.09338747,11.46287703,11.2412993,11.61078886,10.65197216,10.35208817,8.651972158,8.548143852,7.894431555,9.548143852,8.469837587,8.352088167,7.910672854,9.548143852,-1.499207448
newyork_013,10.90646492,10.2221458,10.2221458,11.52063274,11.54814305,12.2221458,11.76066025,12.2221458,11.2221458,11.1127923,9.112792297,9.112792297,8.18431912,10.1127923,8.951169188,8.53301238,8.53301238,10.1127923,-1.578038872
newyork_010,13.23913043,11.87874396,11.42584541,13.15072464,13.5468599,13.56231884,13.01231884,13.42584541,12.45845411,11.80942029,9.846859903,9.818115942,9.093961353,11.02777778,9.676811594,9.552898551,9.493236715,10.97777778,-2.250714166
newyork_012,11.9369863,10.95068493,10.95068493,12.28082192,12.42808219,12.95068493,12.44178082,12.95068493,11.95068493,11.49863014,9.498630137,9.498630137,8.498630137,10.49863014,9.498630137,9.313013699,9.157534247,10.49863014,-1.829686018
boston_151,5.972222222,5.972222222,5.583333333,6.583333333,7.361111111,8.361111111,7.583333333,7.361111111,6.583333333,6.583333333,5.583333333,5.583333333,5.583333333,6.583333333,5.583333333,5.583333333,5.388888889,6.583333333,-0.527749111
boston_153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_51,6.151459854,6.151459854,6,7,7.151459854,8.151459854,7.812043796,7.151459854,7,7,6,6,5.812043796,7,6,6,5.151459854,7,-0.431666328
boston_95,6,6,6,6.649842271,7,8,7.561514196,7.561514196,7,7,6,6,5.649842271,6.649842271,6,5.649842271,5,7,-0.431320461
boston_48,7,6,6,7,8,9,8,8,7,7,6,6,6,7,6,6,6,7,-0.588235294
boston_91,6,6,6,7,7,8,7.571428571,7,7,7,6,6,6,7,6,6,5,7,-0.349402919
boston_168,6,6,6,7,7,8,8,7,7,7,6,6,6,7,6,6,5,7,-0.371517028
boston_165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_166,6,6,6,7,7,8,8,7,7,7,6,6,6,7,6,6,5,7,-0.371517028
boston_171,6,6,6,7,7,8,8,7,7,7,6,6,6,7,6,6,5,7,-0.371517028
boston_90,6,6,6,7,7,8,7,7,7,7,6,6,6,7,6,6,5,7,-0.319917441
boston_170,6,6,6,7,7,8,7,7,7,7,6,6,6,7,6,6,5,7,-0.319917441
boston_157,8.058064516,7.583870968,7.277419355,7.919354839,8.751612903,9.751612903,8.44516129,8.44516129,7.919354839,8.277419355,6.612903226,6.612903226,6.612903226,7.919354839,6.970967742,6.612903226,6.44516129,8.277419355,-0.786211259
boston_174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_50,5,5,5,6,7,8,7,7,6,6,5,5,5,6,5,5,5,6,-0.412796698
boston_154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_121,5,5,5,6,7,8,7,7,6,6,5,5,5,6,5,5,5,6,-0.412796698
boston_49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN
boston_96,8.043478261,7.52173913,7.52173913,8.043478261,9.043478261,10.04347826,9.043478261,9.043478261,8.043478261,8.52173913,6.52173913,6.52173913,6.52173913,8.043478261,7.52173913,6.52173913,6.52173913,8.52173913,-0.814824786
boston_126,9,8,8,9,10,11,10,10,9,9,7,7,7,9,8,7,7,9,-1.031991744
boston_130,5.444444444,5.444444444,5.444444444,6.444444444,7,8,7,7,6.444444444,6.444444444,5.444444444,5.444444444,5.444444444,6.444444444,5.444444444,5.444444444,5,6.444444444,-0.371517028
boston_97,12.09278351,10.7628866,10.26391753,11.29690722,12.26391753,12.78762887,11.28865979,11.28865979,10.78762887,10.78762887,8.787628866,8.787628866,8.787628866,10.78762887,9.288659794,8.787628866,8.484536082,10.78762887,-1.640249807
boston_67,9.551282051,9.012820513,8.576923077,9.435897436,10.34615385,11.29487179,9.666666667,9.769230769,9.423076923,9.461538462,7.756410256,7.743589744,7.743589744,9.294871795,7.961538462,7.743589744,7.102564103,9.384615385,-1.119446429
boston_60,5,5,5,6,7,8,7,7,6,6,5,5,5,6,5.5,5,5,6,-0.356037152
boston_131,5,5,5,6,7,8,7,7,6,6,5,5,5,6,5.5,5,5,6,-0.356037152
boston_129,5,5,5,6,7,8,7,7,6,6,5,5,5,6,5,5,5,6,-0.412796698
boston_68,5,5,5,5.963963964,6.963963964,7.963963964,6.963963964,6.963963964,6,6,5,5,5,6,5.216216216,5,5,6,-0.375235917
boston_3,5.6,5.4,5.4,6.4,7.4,8.4,7.4,7.4,6.4,6.4,5.4,5.4,5.4,6.4,6.2,5.4,5.2,6.4,-0.388028896
boston_172,9.608695652,8.695652174,8.434782609,9.347826087,10.34782609,11.34782609,10.08695652,10.08695652,9.347826087,9.434782609,7.434782609,7.434782609,7.434782609,9.347826087,8.173913043,7.434782609,7.173913043,9.434782609,-1.127114462
boston_173,7,7,7,7,8,9,8,8,7,8,6,6,6,7,7,6,6,8,-0.577915377
boston_12,11.87564767,10.87564767,10.25647668,11,12,12.87564767,11,11.25647668,11,10.87564767,9,9,9,10.87564767,9,9,8,10.87564767,-1.574937037
boston_64,11.97660819,10.97660819,10.02339181,11,12,12.97660819,11,11.02339181,11,10.97660819,9,9,9,10.97660819,9,9,8,10.97660819,-1.548953222
boston_134,11.55573248,10.65127389,9.923566879,10.92356688,11.92356688,12.65127389,10.92356688,11,10.65127389,10.65127389,8.923566879,8.651273885,8.651273885,10.63216561,9,8.651273885,8,10.65127389,-1.548579203
boston_18,10,9,9,10,11,11.71014493,10,10,9.748792271,9.748792271,8,8,8,9.748792271,8,8,7.710144928,9.748792271,-1.154285258
boston_115,10,9.307692308,9,10,11,11.67179487,10,10.30769231,10,10,8,8,8,10,8.307692308,8,7.671794872,10,-1.112275409
boston_114,10.1443299,10,9.144329897,10.1443299,11.02061856,12,10.1443299,10.57216495,10,10,8.144329897,8,8,10,8.572164948,8,8,10,-1.236475058
